snapped_at,price,market_cap,total_volume
2020-07-17 00:00:00 UTC,0.19164465144585408,0.0,175.32679929598518
2020-07-18 00:00:00 UTC,0.19164465144585408,0.0,175.32679929598518
2020-07-19 00:00:00 UTC,0.1758090038566681,0.0,94.89190772031426
2020-07-20 00:00:00 UTC,0.1510567893763514,0.0,515.4827741033365
2020-07-21 00:00:00 UTC,0.16497931575323777,0.0,268.83838144487885
2020-07-22 00:00:00 UTC,0.1738754453969271,0.0,300.1404206605331
2020-07-23 00:00:00 UTC,0.2108264460223595,0.0,233.84755546519264
2020-07-24 00:00:00 UTC,0.22725360465089647,0.0,200.41263595485907
2020-07-25 00:00:00 UTC,0.21525922098523026,0.0,1233.7789975916724
2020-07-26 00:00:00 UTC,0.22639764771532236,0.0,144.51704437953623
2020-07-27 00:00:00 UTC,0.23012972801598183,0.0,9.441992610766567
2020-07-28 00:00:00 UTC,0.2713199624414319,0.0,585.9985370647745
2020-07-29 00:00:00 UTC,0.2740294498430424,0.0,589.413615662025
2020-07-30 00:00:00 UTC,0.30258198929843355,0.0,1233.3378045699335
2020-07-31 00:00:00 UTC,0.3815322337926652,0.0,5379.784961223163
2020-08-01 00:00:00 UTC,0.5703160197112288,0.0,1848.9121808932
2020-08-02 00:00:00 UTC,0.7140586748073036,0.0,2872.637198236478
2020-08-03 00:00:00 UTC,1.0132630357739656,0.0,12433.028762069342
2020-08-04 00:00:00 UTC,0.9433776420855389,0.0,3292.134768319395
2020-08-05 00:00:00 UTC,0.9980297085884076,0.0,1768.345365958333
2020-08-06 00:00:00 UTC,1.2308761796678043,4706669.238302245,2584.3838145902164
2020-08-07 00:00:00 UTC,2.4694465584376837,9439830.773510223,28096.05956801042
2020-08-08 00:00:00 UTC,1.8568673255711343,7913770.04981389,26460.045021750444
2020-08-09 00:00:00 UTC,1.6219555332673263,6158112.619533014,14422.636212121324
2020-08-10 00:00:00 UTC,1.6726886672194798,6370928.379960628,4707.4253021276245
2020-08-11 00:00:00 UTC,1.6866170395802642,6423978.696196396,954.1691831549118
2020-08-12 00:00:00 UTC,1.6998814452065878,6567976.338488585,3463.7273893385823
2020-08-13 00:00:00 UTC,1.877220724228684,7149949.074097181,6095.5973761395135
2020-08-14 00:00:00 UTC,1.9010273963339352,7161637.57512744,3856.9420160657633
2020-08-15 00:00:00 UTC,1.8914041567037834,7203970.862043573,1402.5737786503526
2020-08-16 00:00:00 UTC,1.884249137059089,7126262.466482862,7303.021230616421
2020-08-17 00:00:00 UTC,2.38471142927772,8965010.239505071,13593.824055136718
2020-08-18 00:00:00 UTC,2.5809556299054934,9830331.126304274,14973.889498923723
2020-08-19 00:00:00 UTC,2.606381970332832,9985926.501111183,5990.175485635396
2020-08-20 00:00:00 UTC,2.4445418503349003,9349124.465951297,3058.203746920922
2020-08-21 00:00:00 UTC,2.62430228251937,9969731.92356469,9636.517760200566
2020-08-22 00:00:00 UTC,2.6093668347329957,9938015.923926115,7985.639200289208
2020-08-23 00:00:00 UTC,2.6821769045967194,10128455.142948493,6453.242799724016
2020-08-24 00:00:00 UTC,3.5306298054530934,13452388.56343452,28656.444375579245
2020-08-25 00:00:00 UTC,3.9171240416785587,14919522.81020714,37836.02562148234
2020-08-26 00:00:00 UTC,3.64603623072352,13470486.466031168,18179.456403764903
2020-08-27 00:00:00 UTC,4.427225037278708,16857765.011097796,69734.21148969526
2020-08-28 00:00:00 UTC,5.348504348927235,20181935.58774741,71739.65998430016
2020-08-29 00:00:00 UTC,6.58478180169458,24821335.09709795,67039.05838160493
2020-08-30 00:00:00 UTC,6.34557750877602,24462220.200668216,28038.52943769717
2020-08-31 00:00:00 UTC,6.03492179486486,23023423.881774884,45206.83876518658
2020-09-01 00:00:00 UTC,6.023245572254805,24330661.896677803,20276.55451088663
2020-09-02 00:00:00 UTC,6.177529397389561,25039013.135785498,20925.123088671768
2020-09-03 00:00:00 UTC,5.842134428306177,23513241.513619073,23469.17841038081
2020-09-04 00:00:00 UTC,4.739707694365534,19831607.65469274,42352.06145212788
2020-09-05 00:00:00 UTC,4.86017951185274,19517780.62220151,24434.099041091147
2020-09-06 00:00:00 UTC,4.1283726933530565,16585305.122802062,4821.831142471969
2020-09-07 00:00:00 UTC,4.09328962640609,16575162.907459551,22677.092231431387
2020-09-08 00:00:00 UTC,3.9520606463128862,15997542.528039819,10049.112088563706
2020-09-09 00:00:00 UTC,4.163024097460165,16556834.86881698,28125.749238815504
2020-09-10 00:00:00 UTC,4.612250388688881,18532227.308739122,34688.43952807934
2020-09-11 00:00:00 UTC,5.019133837699381,20167103.113339543,16047.381494206524
2020-09-12 00:00:00 UTC,6.431754755263219,25843076.822306924,152512.96984114315
2020-09-13 00:00:00 UTC,7.289181057928951,29275717.619808685,95527.31489936984
2020-09-14 00:00:00 UTC,7.357981553121095,29564881.237094503,46959.39908731157
2020-09-15 00:00:00 UTC,7.780466575319332,31262260.933507863,18247.181250286936
2020-09-16 00:00:00 UTC,8.564112370761906,34472915.46229097,71833.97096388567
2020-09-17 00:00:00 UTC,9.113766691216172,36007590.10965332,33614.94365088099
2020-09-18 00:00:00 UTC,9.848691791435739,39544210.90088347,29140.270862601883
2020-09-19 00:00:00 UTC,10.400357591181452,41957688.81441761,149354.42255116501
2020-09-20 00:00:00 UTC,12.293842767399445,49928667.326593295,319512.5883109964
2020-09-21 00:00:00 UTC,9.32938095669975,37499850.03628213,320142.8592133162
2020-09-22 00:00:00 UTC,9.082388718460471,36325743.078729056,547745.0638289322
