snapped_at,price,market_cap,total_volume
2020-12-02 00:00:00 UTC,24.482506457485307,1801969.614820558,100919.42650280497
2020-12-03 00:00:00 UTC,24.482506457485307,1801969.614820558,100919.42650280497
2020-12-04 00:00:00 UTC,19.56113858720456,1382131.570881958,95114.09141959323
2020-12-05 00:00:00 UTC,18.191974583626912,1285208.5151433505,31162.186096984973
2020-12-06 00:00:00 UTC,18.390924789845254,1300265.382212766,17632.430338567883
2020-12-07 00:00:00 UTC,14.177516819793983,1002046.9551670755,32351.730436051377
2020-12-08 00:00:00 UTC,15.863660457235095,1121221.2167354538,21680.552627590845
2020-12-09 00:00:00 UTC,21.908823233298815,1523845.0421324393,86216.3398125424
2020-12-10 00:00:00 UTC,30.359824888067596,2158249.8065651525,302817.78150800767
2020-12-11 00:00:00 UTC,30.86264450204543,2185526.216368541,70508.80181652917
2020-12-12 00:00:00 UTC,29.27530312959714,2090625.9576871481,70762.15287154897
2020-12-13 00:00:00 UTC,35.23431258294778,2756004.364338383,88628.99058948636
2020-12-14 00:00:00 UTC,32.21748397052203,2562683.377583736,23513.037078553196
2020-12-15 00:00:00 UTC,33.145619963834186,2771002.949975062,80239.1413880806
2020-12-16 00:00:00 UTC,30.853427816795076,2557559.096976195,45776.139926301585
2020-12-17 00:00:00 UTC,39.356025794906955,3364081.2675403403,76139.32580641072
2020-12-18 00:00:00 UTC,35.65702266399609,3046611.327586297,107769.59217098978
2020-12-19 00:00:00 UTC,36.732203735622164,3133036.9384919503,132280.22757021242
2020-12-20 00:00:00 UTC,34.91163116702972,2950491.0377110974,254757.9986329299
2020-12-21 00:00:00 UTC,34.51342802912281,2963940.2706179726,175028.67868866105
2020-12-22 00:00:00 UTC,32.08597978494875,2743128.7752800966,127759.5281211296
2020-12-23 00:00:00 UTC,32.53252820898101,2794211.1012782487,205075.39395445667
2020-12-24 00:00:00 UTC,28.577339524421678,2485509.249559193,84567.84295167272
2020-12-25 00:00:00 UTC,28.093622361629496,2439003.4192921105,113123.94294970366
2020-12-26 00:00:00 UTC,27.464458604510618,2379588.154787668,26918.03786608996
2020-12-27 00:00:00 UTC,21.915435022797336,1908190.7898612262,76278.60186962533
2020-12-28 00:00:00 UTC,21.30001090298176,1987166.4316537322,75128.06169887495
2020-12-29 00:00:00 UTC,20.62672313135566,2007247.6097220387,81948.7402585347
2020-12-30 00:00:00 UTC,19.006198203831975,1793316.5787826965,60618.058207428185
2020-12-31 00:00:00 UTC,19.48186819929088,1836035.4232017144,62226.27457814951
2021-01-01 00:00:00 UTC,18.923073363721166,1819291.3597040598,48973.486897598406
2021-01-02 00:00:00 UTC,17.043201248770394,1637567.456085017,69012.97778318485
2021-01-03 00:00:00 UTC,18.47194310827764,1774316.173977642,188508.07993482714
2021-01-04 00:00:00 UTC,20.822988660582936,2033925.0694773209,107848.6040216622
2021-01-05 00:00:00 UTC,19.221000169624208,1931275.1273759168,88097.79588901991
2021-01-06 00:00:00 UTC,22.989069585761246,2411458.1972365547,186152.55404870296
2021-01-07 00:00:00 UTC,27.838296244866275,2902726.5696453652,365286.13425119873
2021-01-08 00:00:00 UTC,24.916124538437327,2616218.8949227524,126318.42175921897
2021-01-09 00:00:00 UTC,23.626230080337166,2496892.3450437402,128348.60575752154
