Date Raw;Date Parsed;Savannah;Savannah USD;Forest;Forest USD;Arctic;Arctic USD;Mystic;Mystic USD;Genesis;Genesis USD
1558742400000;05/25/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1558828800000;05/26/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1558915200000;05/27/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559001600000;05/28/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559088000000;05/29/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559174400000;05/30/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559260800000;05/31/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559347200000;06/01/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559433600000;06/02/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559520000000;06/03/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559606400000;06/04/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559692800000;06/05/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559779200000;06/06/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559865600000;06/07/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1559952000000;06/08/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560038400000;06/09/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560124800000;06/10/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560211200000;06/11/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560297600000;06/12/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560384000000;06/13/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560470400000;06/14/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560556800000;06/15/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560643200000;06/16/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560729600000;06/17/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560816000000;06/18/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560902400000;06/19/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1560988800000;06/20/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1561075200000;06/21/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1561161600000;06/22/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1561248000000;06/23/2019;0.07290243055555555;18.1195;0;0;0;0;0.8945;222.324;0;0
1561334400000;06/24/2019;0.06607096527777777;17.7481;0;0;0;0;0.7998940972222223;228.61333333333334;0;0
1561420800000;06/25/2019;0.05803548263888889;16.65075;0.08166666666666668;25.403866666666666;0.30673859126984127;95.417;0.6958858410493827;204.34300000000002;0;0
1561507200000;06/26/2019;0.0607782167022792;17.949653846153844;0.08692217935528121;27.181499999999996;0.27572242063492064;86.6945;0.6958858410493827;204.34300000000002;0;0
1561593600000;06/27/2019;0.0632159681712963;19.112433333333332;0.09286920109211777;29.846423076923074;0.27572242063492064;86.6945;0.7515573484023238;244.5875882352941;0;0
1561680000000;06/28/2019;0.07188953834042375;21.600756756756752;0.10558031208153701;32.37707407407408;0.25874590360449734;79.11;0.761119690139701;245.07489473684208;0;0
1561766400000;06/29/2019;0.07447735247074333;22.558958333333326;0.10559637587409884;32.40033333333334;0.2587862290564374;79.34020000000001;0.7624590185920047;244.61700000000002;0;0
1561852800000;06/30/2019;0.07570331811556928;23.28171428571428;0.10559637587409884;32.40033333333334;0.2587862290564374;79.34020000000001;0.7732563359287318;248.10863636363638;0;0
1561939200000;07/01/2019;0.07570331811556928;23.28171428571428;0.10559637587409884;32.40033333333334;0.24484730646888384;74.24185714285714;0.7732563359287318;248.10863636363638;0;0
1562025600000;07/02/2019;0.07585657631681592;23.29835384615384;0.11546566335374839;35.046424657534246;0.2539937404801988;76.23363636363636;0.7732563359287318;248.10863636363638;0;0
1562112000000;07/03/2019;0.07585657631681592;23.29835384615384;0.1323054946742929;39.476046296296325;0.2682620763521458;79.7634;0.7732563359287318;248.10863636363638;0;0
1562198400000;07/04/2019;0.07694236614124048;23.598640000000003;0.1336434210854229;39.92971304347829;0.2682620763521458;79.7634;0.7732563359287318;248.10863636363638;0;0
1562284800000;07/05/2019;0.07691680869201363;23.569592105263162;0.1336434210854229;39.92971304347829;0.26119655726410934;76.9357;0.7802383470880301;248.9017391304348;0;0
1562371200000;07/06/2019;0.07691680869201363;23.569592105263162;0.13341996835501177;39.8052666666667;0.26780624501343747;78.7575238095238;0.7825034550904342;246.7612692307693;0;0
1562457600000;07/07/2019;0.07860080688117745;23.7871875;0.13341996835501177;39.8052666666667;0.26780624501343747;78.7575238095238;0.7825034550904342;246.7612692307693;0;0
1562544000000;07/08/2019;0.07860080688117745;23.7871875;0.13455606668781636;40.17490243902442;0.26780624501343747;78.7575238095238;0.797631084897327;251.09011111111118;0;0
