Date Raw;Date Parsed;Normal;Normal USD;Origin;Origin USD;Meo;Meo USD;Meo2;Meo2 USD;Mystic1;Mystic1 USD;Mystic2;Mystic2 USD;Mystic3;Mystic3 USD;Mystic4;Mystic4 USD
1524614400000;04/25/2018;0;0;0.2315262161218564;104.81534645669291;0;0;0;0;0.6139353065764502;271.9415932203389;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1524700800000;04/26/2018;0;0;0.23842221076985973;107.96997499999999;0;0;0;0;0.625315349179642;277.1161607142856;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1524787200000;04/27/2018;0;0;0.24077902201642984;109.04366101694912;0;0;0;0;0.6166233250751842;273.076574074074;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1524873600000;04/28/2018;0;0;0.2398750005250145;108.67938793103444;0;0;0;0;0.609234800555294;271.4872407407407;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1524960000000;04/29/2018;0;0;0.23801805940619888;108.98021428571425;0;0;0;0;0.6010135067377644;271.25795999999997;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525046400000;04/30/2018;0;0;0.24025677370830367;111.74415384615381;0;0;0;0;0.5832558527420173;269.7176976744186;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525132800000;05/01/2018;0;0;0.23986384309124167;111.93595238095234;0;0;0;0;0.5877064189044462;278.41088636363634;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525219200000;05/02/2018;0;0;0.24803288475867313;117.66557142857141;0;0;0;0;0.5983175028531907;286.5019024390244;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525305600000;05/03/2018;0;0;0.24959629703633304;120.44764583333331;0;0;0;0;0.5991547250754129;290.09858536585364;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525392000000;05/04/2018;0;0;0.253558501807651;124.5892234042553;0;0;0;0;0.7507428095469827;420.6963409090909;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525478400000;05/05/2018;0;0;0.24413771549927454;123.72304166666665;0;0;0;0;0.7432333088410003;418.48380000000003;1.4755221603184625;682.38045;6.139556905864198;2817.9125;0;0
1525564800000;05/06/2018;0;0;0.25681761617315607;136.28130434782605;0;0;0;0;0.8156953016339961;486.57047222222224;1.4479421285440384;684.3341428571429;6.139556905864198;2817.9125;0;0
1525651200000;05/07/2018;0;0;0.28794375221779395;164.09693406593405;0;0;0;0;0.7937991043907514;488.4396578947369;1.4278104998055046;689.1307272727273;6.139556905864198;2817.9125;0;0
1525737600000;05/08/2018;0;0;0.28915260812672616;171.56675609756098;0;0;0;0;0.8070397049437832;513.8360571428572;1.4278104998055046;689.1307272727273;6.139556905864198;2817.9125;0;0
1525824000000;05/09/2018;0;0;0.29020554355019773;179.4169746835443;0;0;0;0;0.7790496777745628;509.8879166666667;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1525910400000;05/10/2018;0;0;0.2914630810380035;186.19264383561645;0;0;0;0;0.7859941222190072;519.3629166666666;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1525996800000;05/11/2018;0.09975;71.56174999999999;0.2923493650109051;188.41499999999996;0;0;0;0;0.7798796685681216;522.4107428571428;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526083200000;05/12/2018;0.1793278549382716;124.4598;0.2962401822391944;191.9175652173913;0;0;0;0;0.7798796685681216;522.4107428571428;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526169600000;05/13/2018;0.1793278549382716;124.4598;0.2892581312944274;189.91423880597014;0;0;0;0;0.7660829299063375;521.8300294117647;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526256000000;05/14/2018;0.16610654578189302;115.831;0.2900581623889549;192.0934626865672;0;0;0;0;0.7776057634884466;536.6659687499999;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526342400000;05/15/2018;0.1862932527434842;132.21022222222223;0.29655668102429955;199.68192063492066;0;0;0;0;0.7914284861481711;559.1991034482759;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526428800000;05/16/2018;0.16985926201499116;120.35033333333335;0.2959183413480703;208.61888461538462;0;0;0;0;0.8183616404927249;601.60712;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526515200000;05/17/2018;0.17655407627865963;124.84666666666668;0.30274244709198095;215.66448979591837;0;0;0;0;0.8183616404927249;601.60712;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526601600000;05/18/2018;0.2044828312890813;144.223;0.2961329147397305;213.71895833333335;0;0;0;0;0.8183616404927249;601.60712;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526688000000;05/19/2018;0.16822265579071136;119.46833333333335;0.2961329147397305;213.71895833333335;0;0;0;0;0.827562548087522;613.7927500000001;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526774400000;05/20/2018;0.16072962096875787;113.74442857142859;0.29616624807306385;214.1773333333333;0;0;0;0;0.8257706740520282;615.2664583333334;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526860800000;05/21/2018;0.1604874479363505;113.40928571428572;0.3063132033903121;224.0044090909091;0;0;0;0;0.8203398470899471;610.08108;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1526947200000;05/22/2018;0.13734533484111236;95.57742857142857;0.2805748087982895;205.06975999999997;0;0;0;0;0.8460960068172567;626.0964615384617;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527033600000;05/23/2018;0.16741085455246912;112.85446666666668;0.2856856617372712;210.99795652173916;0;0;0;0;0.8460960068172567;626.0964615384617;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527120000000;05/24/2018;0.15841162987764548;103.45299999999999;0.26942851999818035;199.28457446808505;0;0;0;0;0.8639398470899471;640.95844;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527206400000;05/25/2018;0.15414373517071758;99.80806249999999;0.27286677008066895;201.1681956521739;0;0;0;0;0.8932137529889095;647.8606923076925;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527292800000;05/26/2018;0.1570928401951058;100.9792857142857;0.2706209361887503;198.79357446808507;0;0;0;0;0.9095411919973546;661.8681200000001;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527379200000;05/27/2018;0.16397974488811726;104.57566666666666;0.25764834887863786;187.2533269230769;0;0;0;0;0.8777730387149717;633.5091111111112;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527465600000;05/28/2018;0.14481447183641974;90.48633333333333;0.2539672708842476;182.90954545454542;0;0;0;0;0.8773649025695669;631.9792962962964;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527552000000;05/29/2018;0.14422495331790122;85.97680000000001;0.25126926976916153;177.4737966101695;0;0;0;0;0.8773649025695669;631.9792962962964;1.4439926519878739;717.4200434782608;6.139556905864198;2817.9125;0;0
1527638400000;05/30/2018;0.11985339657738095;67.27127777777778;0.25133971417260126;175.80226229508193;0;0;0;0;0.8773649025695669;631.9792962962964;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1527724800000;05/31/2018;0.1162156770958594;64.74913636363637;0.2503596373822799;170.74875362318835;0;0;0;0;0.9312418984661174;662.1462692307692;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1527811200000;06/01/2018;0.11943847388878388;66.20185714285715;0.2566730562400597;173.06956338028164;0;0;0;0;0.9181447232142859;649.8534444444444;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1527897600000;06/02/2018;0.11943847388878388;66.20185714285715;0.2609596698174876;175.0682714285714;0;0;0;0;0.9043459680996473;628.0603666666668;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1527984000000;06/03/2018;0.11943847388878388;66.20185714285715;0.26151083692882193;173.53142253521125;0;0;0;0;0.6912236722597819;452.7857037037037;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528070400000;06/04/2018;0.12983166089583983;71.75629411764706;0.2685692069990998;175.76727777777776;0;0;0;0;0.7600005591575638;488.3648709677419;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528156800000;06/05/2018;0.1303005150635196;73.38274999999999;0.2752841684435316;175.64622535211265;0;0;0;0;0.7653339111294827;488.5023666666666;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528243200000;06/06/2018;0.1491655820356341;85.83527272727271;0.2428096518967662;147.16980597014927;0;0;0;0;0.7586194075860547;473.96982758620703;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528329600000;06/07/2018;0.17080420621141976;101.06383333333332;0.2418271823003041;146.02014925373132;0;0;0;0;0.8039585336579395;498.8325862068967;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528416000000;06/08/2018;0.14831391525205762;88.39477777777778;0.25863158147063076;153.321984375;0;0;0;0;0.8467461057395536;519.1911538461541;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528502400000;06/09/2018;0.1580941970486111;93.72135;0.2592447811765138;153.15882539682542;0;0;0;0;0.8582845672780152;521.8815384615385;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528588800000;06/10/2018;0.15475637814153437;91.69361904761904;0.26511417252492875;156.4925384615385;0;0;0;0;0.8534133123622133;517.3997500000002;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528675200000;06/11/2018;0.15475637814153437;91.69361904761904;0.26511417252492875;156.4925384615385;0;0;0;0;0.8534133123622133;517.3997500000002;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528761600000;06/12/2018;0.17290237048059964;100.68019047619046;0.26511417252492875;156.4925384615385;0;0;0;0;0.8720582498571102;527.7067777777779;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528848000000;06/13/2018;0.15979748900462964;92.30620000000002;0.2604433712428775;152.38424615384614;0;0;0;0;0.8720582498571102;527.7067777777779;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1528934400000;06/14/2018;0.15879810937500002;91.21495;0.258904909704416;150.2916923076923;0.07808159722222223;37.078;0;0;0.8720582498571102;527.7067777777779;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529020800000;06/15/2018;0.18623306985294116;104.65329411764708;0.25036828305041153;144.92304347826087;0.07808159722222223;37.078;0;0;0.8767527979285373;527.7198461538462;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529107200000;06/16/2018;0.1889111234085648;97.98925;0.2561184722602591;147.05561971830986;0.0840407986111111;40.3835;0;0;0.8767527979285373;527.7198461538462;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529193600000;06/17/2018;0.1731432208076132;88.81544444444444;0.2561184722602591;147.05561971830986;0.0840407986111111;40.3835;0;0;0.8767527979285373;527.7198461538462;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529280000000;06/18/2018;0.1731432208076132;88.81544444444444;0.254780214157879;146.10356944444445;0.20440312499999996;100.078;0;0;0.8753300946945507;516.9983103448277;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529366400000;06/19/2018;0.12670950038580248;63.897111111111116;0.2558813439347505;146.4554366197183;0.20440312499999996;100.078;0;0;0.8887347409336418;523.2152857142858;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529452800000;06/20/2018;0.1161987919560185;59.3835;0.25809990513117287;147.53635714285716;0.18715223214285712;93.37614285714287;0;0;0.9051633123622133;527.7214642857144;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529539200000;06/21/2018;0.11578212528935183;59.528749999999995;0.27356623789975343;154.87534375;0.18250820312499996;91.637125;0;0;0.8835026943015544;509.248888888889;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529625600000;06/22/2018;0.11287580795940168;58.22830769230768;0.2678266015666935;150.98557971014498;0.1727850694444444;86.9511111111111;0;0;0.8644986969934962;497.595642857143;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529712000000;06/23/2018;0.10961538461538461;56.43061538461538;0.27035508345608866;152.24222727272732;0.15801423611111107;78.40108333333332;0;0;0.837259779230967;478.5237666666668;1.4671596248217125;734.33925;6.139556905864198;2817.9125;0;0
1529798400000;06/24/2018;0.11384615384615386;58.223;0.27328362320156696;153.38946153846157;0.15801423611111107;78.40108333333332;0;0;0.8178785248485367;464.48885185185185;1.5397256933588532;768.0754285714286;6.139556905864198;2817.9125;0;0
1529884800000;06/25/2018;0.10466209967320263;52.54564705882352;0.27533528461811685;154.40193650793654;0.14458377199074068;71.00233333333333;0;0;0.8178785248485367;464.48885185185185;1.562469211823092;780.0337;6.139556905864198;2817.9125;0;0
1529971200000;06/26/2018;0.1050784809027778;52.39012499999999;0.26729541667801393;147.43730882352938;0.1359506862899831;65.56113636363636;0;0;0.8448551170216048;479.32624000000004;1.565757065076939;785.6366315789472;6.139556905864198;2817.9125;0;0
1530057600000;06/27/2018;0.11210110888532765;54.574307692307684;0.2690091299569773;147.9855303030303;0.13136147497106476;62.99995833333333;0;0;0.846855117021605;477.75160000000005;1.565757065076939;785.6366315789472;6.139556905864198;2817.9125;0;0
1530144000000;06/28/2018;0.15706958172582305;72.35772222222222;0.2719018638615094;149.97901612903223;0.12913751535790594;61.60457692307693;0;0;0.8835145355976971;489.69107692307693;1.493711514778865;792.0583125;6.139556905864198;2817.9125;0;0
1530230400000;06/29/2018;0.13495642340413944;60.02564705882354;0.2725945747672107;150.22784745762712;0.12517425367890206;59.41835714285714;0;0;0.8835145355976971;489.69107692307693;1.509958949097456;811.9183333333333;6.139556905864198;2817.9125;0;0
1530316800000;06/30/2018;0.14151619986689817;62.710937500000014;0.27881976875000003;153.47668000000004;0.12199721792861405;57.533322580645155;0;0;0.8463905179475311;469.03556000000003;1.5821062593945407;855.7798571428572;6.139556905864198;2817.9125;0;0
1530403200000;07/01/2018;0.16503023343171297;72.99931250000002;0.2705230129531127;148.06687234042556;0.12062328866464116;56.831343749999995;0;0;0.857589365917567;474.8187083333333;1.5821062593945407;855.7798571428572;6.139556905864198;2817.9125;0;0
1530489600000;07/02/2018;0.19580200289021166;86.47742857142859;0.2690216406893004;146.88673333333335;0.12062328866464116;56.831343749999995;0;0;0.8890734341242285;489.4264;1.5821062593945407;855.7798571428572;6.139556905864198;2817.9125;0;0
1530576000000;07/03/2018;0.203940618497151;89.9523846153846;0.26799955467372133;145.57726190476194;0.11818015870510658;55.681666666666665;0;0;0.8890734341242285;489.4264;1.5821062593945407;855.7798571428572;6.139556905864198;2817.9125;0;0
1530662400000;07/04/2018;0.21301410994984568;94.03741666666666;0.2618590152652652;139.44218918918918;0.11818015870510658;55.681666666666665;0;0;0.8314450147890946;436.8866;1.5821062593945407;855.7798571428572;6.139556905864198;2817.9125;0;0
1530748800000;07/05/2018;0.18520521064043213;82.62400000000001;0.23115972883597885;120.62568571428567;0.11642148301334419;54.83941176470588;0;0;0.8314450147890946;436.8866;1.5961144331941206;880.2052307692308;6.139556905864198;2817.9125;0;0
1530835200000;07/06/2018;0.21324490740740742;95.3604;0.23237030909586057;120.8167647058823;0.11642148301334419;54.83941176470588;0;0;0.8947995867462014;465.32007692307684;1.5961144331941206;880.2052307692308;6.139556905864198;2817.9125;0;0
1530921600000;07/07/2018;0.24155613425925926;108.38775;0.23383078703703708;121.13921212121208;0.11642148301334419;54.83941176470588;0;0;0.8235328856417182;416.8569166666667;1.6124573026269637;908.8202499999999;6.139556905864198;2817.9125;0;0
1531008000000;07/08/2018;0.11280000000000001;51.6084;0.19891664426523298;99.19832258064517;0.11272862284593617;53.129;0;0;0.8178765098231244;412.5712307692308;1.4863170574112332;883.1725454545456;6.139556905864198;2817.9125;0;0
1531094400000;07/09/2018;0.05658;27.2988;0.20051299913194445;99.87809375;0.11016395848562374;51.96236842105264;0;0;0.8026995523083849;397.74399999999997;1.4863170574112332;883.1725454545456;6.139556905864198;2817.9125;0;0
1531180800000;07/10/2018;0.05821463396990741;27.945999999999998;0.18388053240740743;89.103;0.10750326056134256;50.701725;0;0;0.8052220630787037;385.4655;1.4863170574112332;883.1725454545456;6.139556905864198;2817.9125;0;0
1531267200000;07/11/2018;0.05821463396990741;27.945999999999998;0.18388053240740743;89.103;0.10728180193277624;50.50158536585366;0;0;0.8047473300715489;381.8242727272727;1.5124573026269639;874.3395;6.139556905864198;2817.9125;0;0
1531353600000;07/12/2018;0.05821463396990741;27.945999999999998;0.18363799913194448;88.51809374999999;0.10996636928474014;51.552627906976745;0;0;0.8047473300715489;381.8242727272727;1.5565822089263852;908.2031818181819;6.139556905864198;2817.9125;0;0
1531440000000;07/13/2018;0.06285936342592592;29.172375;0.18311019265232978;88.17948387096773;0.1086034972555415;50.867113636363634;0;0;0.8047473300715489;381.8242727272727;1.5338549361991125;888.1879090909092;6.139556905864198;2817.9125;0;0
1531526400000;07/14/2018;0.06476387860082304;29.764444444444443;0.18085212813620077;86.85409677419354;0.11023800640958191;51.494659090909096;0;0;0.8047473300715489;381.8242727272727;1.531723407553095;852.3937692307693;6.139556905864198;2817.9125;0;0
1531612800000;07/15/2018;0.08126784391534392;36.239714285714285;0.19102839905278843;90.54568965517244;0.1086019516269372;50.53957446808511;0;0;0.8047473300715489;381.8242727272727;1.531723407553095;852.3937692307693;6.139556905864198;2817.9125;0;0
1531699200000;07/16/2018;0.0863291512345679;37.75383333333333;0.17451115767347808;81.95200000000001;0.10525528567691984;48.57138983050848;0;0;0.8047473300715489;381.8242727272727;1.5260336915158528;855.8118333333333;6.139556905864198;2817.9125;0;0
1531785600000;07/17/2018;0.08829680893132717;38.789;0.20202745241769549;95.16056666666667;0.10479345780285491;48.48823437500001;0;0;0.8047473300715489;381.8242727272727;1.5260336915158528;855.8118333333333;6.139556905864198;2817.9125;0;0
1531872000000;07/18/2018;0.08354012194113758;37.15414285714286;0.28035676398845083;134.30432258064516;0.09520721405814415;43.685209677419365;0;0;0.9170245145318928;435.24611111111113;1.492055230811907;844.2578181818182;6.139556905864198;2817.9125;0;0
1531958400000;07/19/2018;0.07997260669849539;35.78225;0.2764326716236438;132.38451515151516;0.09366161164889635;43.048439393939404;0;0;0.9170245145318928;435.24611111111113;1.4912618113425928;843.7254;6.139556905864198;2817.9125;0;0
1532044800000;07/20/2018;0.076298146494709;34.68785714285714;0.2764326716236438;132.38451515151516;0.09064994463150018;41.3553181818182;0;0;0.8879025788483796;413.17625;1.564598643261317;882.9557777777777;6.139556905864198;2817.9125;0;0
1532131200000;07/21/2018;0.062028650977366255;28.322111111111113;0.27363856989204205;130.6541212121212;0.087926033995348;39.92220289855074;0;0;1.3103220630787038;598.8629999999999;1.564598643261317;882.9557777777777;6.139556905864198;2817.9125;0;0
1532217600000;07/22/2018;0.051032232349537035;23.766375;0.28779559013999123;135.91439285714284;0.0870800371100267;39.47829729729731;0;0;1.3251572627314816;603.4594;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532304000000;07/23/2018;0.047907232349537025;22.41875;0.28779559013999123;135.91439285714284;0.08595517658885411;38.91747887323944;0;0;1.542467845775463;701.4448749999999;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532390400000;07/24/2018;0.04359641087962962;20.059000000000005;0.2896028342192501;136.7615185185185;0.08456375051092758;38.27735135135135;0;0;1.542467845775463;701.4448749999999;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532476800000;07/25/2018;0.0492674005304784;22.79791666666667;0.29511298358343974;139.49031034482755;0.08248618893950733;37.417644736842114;0;0;1.542467845775463;701.4448749999999;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532563200000;07/26/2018;0.07731926378858024;35.97946666666667;0.3624890489969136;172.33379999999994;0.07858424579090262;35.64791780821918;0;0;1.542467845775463;701.4448749999999;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532649600000;07/27/2018;0.07679304542438273;35.724466666666665;0.35484057985848655;168.77242857142852;0.07798457835847175;35.43165277777778;0;0;1.6913918237433863;770.8939999999999;1.5176734736689816;843.653625;6.139556905864198;2817.9125;0;0
1532736000000;07/28/2018;0.07667030300202547;35.8153125;0.3555072465251533;169.270619047619;0.07688717805366149;34.98998591549296;0;0;1.6732904610339505;768.0133333333332;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1532822400000;07/29/2018;0.0789813862332819;36.88155555555555;0.3555072465251533;169.270619047619;0.07917406104140273;36.148873239436625;0;0;1.6732904610339505;768.0133333333332;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1532908800000;07/30/2018;0.07666643973958331;35.8209;0.3580616572470739;170.30499999999995;0.07962787943712779;36.474115942028995;0;0;1.6732904610339505;768.0133333333332;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1532995200000;07/31/2018;0.0810162741787919;37.84333333333333;0.4212179072470739;199.2791363636363;0.07889988856686193;36.1503;0;0;1.6732904610339505;768.0133333333332;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1533081600000;08/01/2018;0.0818419505360624;38.00036842105262;0.4224693025841576;199.07386956521734;0.07889988856686193;36.1503;0;0;1.5485346808862435;707.7085714285713;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1533168000000;08/02/2018;0.057829225755360626;26.29142105263158;0.4111164149764844;193.3870833333333;0.07946365506783096;36.40042028985507;0;0;1.3544158629115228;613.0312222222221;1.6601541988168727;895.5012222222223;6.139556905864198;2817.9125;0;0
1533254400000;08/03/2018;0.07008740071849448;30.893090909090912;0.38913411312673213;176.6700285714286;0.07816655832889356;35.71127777777778;0;0;1.1194816261574074;496.32392857142855;1.7441387789351854;908.6824;6.139556905864198;2817.9125;0;0
1533340800000;08/04/2018;0.0820823426357258;35.43417391304348;0.3735052421469087;169.37629729729733;0.0776790396644099;35.31003947368421;0;0;1.1194816261574074;496.32392857142855;1.8383384773662554;929.2684444444445;6.139556905864198;2817.9125;0;0
