Date Raw;Date Parsed;Sales Count;Volume;Volume USD;Cummulative Volume;Cummulative Volume USD
1560384000000;06/13/2019;98;4.3763107483603365;1140.3199999999995;3564.6870349063697;692571.3809999998
1560470400000;06/14/2019;176;2.544496900188304;649.1400000000001;3567.231531806558;693220.5209999998
1560556800000;06/15/2019;55;3.858053973765432;1018.2460000000004;3571.0895857803234;694238.7669999999
1560643200000;06/16/2019;89;8.722818733923004;2338.691;3579.8124045142463;696577.4579999999
1560729600000;06/17/2019;39;4.889529448556089;1315.635;3584.7019339628023;697893.0929999999
1560816000000;06/18/2019;51;13.219583854662696;3610.581000000001;3597.921517817465;701503.6739999999
1560902400000;06/19/2019;41;10.962366073977622;2902.7070000000012;3608.8838838914426;704406.3809999999
1560988800000;06/20/2019;35;0.8353961245682687;224.85000000000002;3609.719280016011;704631.2309999999
1561075200000;06/21/2019;16;0.6050652039993187;164.781;3610.3243452200104;704796.0119999999
1561161600000;06/22/2019;28;2.6580062004243827;782.719;3612.982351420435;705578.7309999999
1561248000000;06/23/2019;85;5.150422564208812;1600.0079999999996;3618.132773984644;707178.739
1561334400000;06/24/2019;54;5.395595124889769;1661.5619999999997;3623.5283691095337;708840.301
1561420800000;06/25/2019;30;1.4571482343750002;453.2749999999999;3624.9855173439087;709293.576
1561507200000;06/26/2019;31;2.4004679513888876;764.874;3627.3859852952974;710058.45
1561593600000;06/27/2019;56;1.3244898907214508;446.80199999999996;3628.710475186019;710505.252
1561680000000;06/28/2019;36;0.5293648153188383;156.608;3629.2398400013376;710661.86
1561766400000;06/29/2019;25;2.4982781133487655;774.3389999999999;3631.7381181146866;711436.199
1561852800000;06/30/2019;30;7.000161728665123;2250.0789999999997;3638.738279843352;713686.278
1561939200000;07/01/2019;27;4.599004600033068;1346.767;3643.3372844433848;715033.045
1562025600000;07/02/2019;30;1.4289428693783066;421.904;3644.766227312763;715454.949
1562112000000;07/03/2019;31;7.319070988468913;2129.555;3652.085298301232;717584.5040000001
1562198400000;07/04/2019;28;6.9898848414903;2126.12;3659.0751831427224;719710.6240000001
1562284800000;07/05/2019;32;5.625855549016202;1604.6040000000007;3664.7010386917386;721315.2280000001
1562371200000;07/06/2019;39;0.788793271053792;227.16299999999998;3665.4898319627923;721542.3910000001
1562457600000;07/07/2019;31;0.33573565574845693;97.224;3665.825567618541;721639.6150000001
1562544000000;07/08/2019;35;6.415954629629628;1959.0220000000004;3672.2415222481704;723598.6370000001
1562630400000;07/09/2019;28;6.635869500385802;2073.486;3678.8773917485564;725672.1230000001
1562716800000;07/10/2019;33;2.302670171489197;708.7169999999998;3681.180061920046;726380.8400000001
1562803200000;07/11/2019;22;0.5884497719907408;170.655;3681.7685116920366;726551.4950000001
1562889600000;07/12/2019;74;2.370281931134259;636.7410000000001;3684.138793623171;727188.2360000001
1562976000000;07/13/2019;56;2.9320379893490953;808.6790000000001;3687.07083161252;727996.9150000002
1563062400000;07/14/2019;64;5.11594576869622;1382.9159999999995;3692.1867773812164;729379.8310000001
1563148800000;07/15/2019;45;0.8780656105774177;199.43;3693.0648429917937;729579.2610000002
1563235200000;07/16/2019;6;0.30793737654320985;70.882;3693.372780368337;729650.1430000002
1563321600000;07/17/2019;53;1.3198589244889036;263.89699999999993;3694.692639292826;729914.0400000002
1563408000000;07/18/2019;36;1.979433758542769;417.342;3696.6720730513684;730331.3820000001
1563494400000;07/19/2019;60;1.4212045687003962;321.6230000000001;3698.093277620069;730653.0050000001
1563580800000;07/20/2019;38;3.442093062715838;761.0960000000001;3701.5353706827846;731414.1010000001
1563667200000;07/21/2019;69;2.4193868948571353;553.947;3703.954757577642;731968.0480000002
1563753600000;07/22/2019;56;1.6237534824245925;367.2190000000002;3705.5785110600664;732335.2670000002
1563840000000;07/23/2019;46;0.9194079316436191;200.1109999999999;3706.49791899171;732535.3780000003
1563926400000;07/24/2019;100;4.30037330874556;918.1479999999995;3710.7982923004556;733453.5260000003
1564012800000;07/25/2019;68;2.655855547563933;576.8410000000001;3713.4541478480196;734030.3670000003
1564099200000;07/26/2019;74;2.3390215374122447;513.3879999999999;3715.793169385432;734543.7550000004
1564185600000;07/27/2019;80;4.910373857372563;1078.228;3720.7035432428047;735621.9830000004
